,neighbourhood_cleansed,accommodates,bedrooms,beds,price,minimum_nights,number_of_reviews,Home or apt,Hotel room,Private room,Shared room,Private Bath,Shared Bath,bathrooms_number,amenities,not_a_superhost,superhost
3274,23411.0,3,1.0,2.0,94.0,2,79,1,0,0,0,1,0,1.0,8.0,0,1
3275,165084.0,14,4.0,4.0,210.0,3,2,1,0,0,0,1,0,3.0,20.0,0,1
3276,2011.0,4,2.0,2.0,56.0,3,8,1,0,0,0,1,0,1.5,18.0,1,0
3277,68915.0,4,1.0,2.0,44.0,1,83,1,0,0,0,1,0,1.0,19.0,1,0
3278,5894.0,3,2.0,2.0,40.0,3,3,1,0,0,0,1,0,1.0,15.0,1,0
3279,48959.0,1,1.0,1.0,13.0,10,14,0,0,1,0,0,1,3.0,17.0,1,0
3280,23411.0,4,1.0,2.0,43.0,3,25,1,0,0,0,1,0,1.0,20.0,0,1
3281,80939.0,2,1.0,1.0,100.0,19,19,1,0,0,0,1,0,1.0,19.0,1,0
3282,48959.0,3,1.0,2.0,19.0,1,54,1,0,0,0,1,0,1.0,17.0,1,0
3283,16742.0,2,1.0,1.0,40.0,3,4,1,0,0,0,1,0,1.0,14.0,0,1
3284,16742.0,3,1.0,3.0,77.0,2,8,1,0,0,0,1,0,1.0,20.0,0,1
3285,38531.0,3,1.0,2.0,59.0,1,6,1,0,0,0,1,0,1.0,17.0,1,0
3286,165084.0,4,1.0,1.0,140.0,1,0,1,0,0,0,1,0,1.0,20.0,1,0
3287,165084.0,4,1.0,1.0,100.0,1,0,1,0,0,0,1,0,1.0,20.0,1,0
3288,165084.0,4,1.0,1.0,100.0,1,0,1,0,0,0,1,0,1.0,20.0,1,0
3289,15856.0,8,3.0,5.0,65.0,2,113,1,0,0,0,1,0,1.0,20.0,0,1
3290,38531.0,2,1.0,1.0,32.0,3,98,1,0,0,0,1,0,1.0,19.0,0,1
3291,15856.0,4,1.0,1.0,38.0,2,124,1,0,0,0,1,0,1.0,20.0,0,1
3292,32190.0,2,1.0,1.0,81.0,2,7,1,0,0,0,1,0,1.0,15.0,1,0
3293,38531.0,2,1.0,1.0,27.0,2,102,1,0,0,0,1,0,1.0,16.0,0,1
3294,32190.0,3,1.0,2.0,40.0,14,0,1,0,0,0,1,0,1.0,11.0,1,0
3295,24405.0,3,1.0,1.0,100.0,3,1,1,0,0,0,1,0,1.0,16.0,1,0
3296,4603.0,3,2.0,4.0,30.0,2,69,1,0,0,0,1,0,1.0,16.0,1,0
3297,32190.0,3,1.0,1.0,78.0,2,7,1,0,0,0,1,0,1.0,16.0,1,0
3298,22164.0,2,1.0,1.0,46.0,2,122,1,0,0,0,1,0,1.0,18.0,0,1
3299,80939.0,2,1.0,2.0,30.0,2,180,1,0,0,0,1,0,1.0,14.0,0,1
3300,25392.0,2,1.0,2.0,21.0,1,292,1,0,0,0,1,0,1.0,19.0,1,0
3301,165084.0,5,2.0,3.0,58.0,2,8,1,0,0,0,1,0,1.5,19.0,0,1
3302,48959.0,4,1.0,1.0,60.0,3,164,1,0,0,0,1,0,1.0,18.0,0,1
3303,68915.0,4,1.0,1.0,85.0,4,0,1,0,0,0,1,0,1.0,18.0,1,0
3304,23411.0,4,1.0,1.0,53.0,2,9,1,0,0,0,1,0,1.0,18.0,0,1
3305,25345.0,6,2.0,3.0,62.0,1,120,1,0,0,0,1,0,1.0,20.0,0,1
3306,48959.0,7,2.0,4.0,59.0,1,106,1,0,0,0,1,0,1.5,19.0,0,1
3307,165084.0,4,1.0,2.0,35.0,2,120,1,0,0,0,1,0,1.0,18.0,1,0
3308,28598.0,4,1.0,3.0,41.0,2,56,1,0,0,0,1,0,1.0,19.0,0,1
3309,16742.0,2,1.0,1.0,32.0,2,70,1,0,0,0,1,0,1.0,15.0,0,1
3310,22164.0,7,2.0,4.0,76.0,1,179,1,0,0,0,1,0,2.5,19.0,1,0
3311,8220.0,4,2.0,3.0,60.0,2,60,1,0,0,0,1,0,1.5,19.0,1,0
3312,68915.0,2,1.0,0.0,28.0,2,148,1,0,0,0,1,0,1.0,17.0,1,0
3313,16742.0,2,1.0,1.0,41.0,2,141,1,0,0,0,1,0,1.0,17.0,0,1
3314,2995.0,5,2.0,3.0,45.0,2,7,1,0,0,0,1,0,1.0,13.0,1,0
3315,38531.0,7,2.0,4.0,59.0,1,73,1,0,0,0,1,0,1.0,20.0,0,1
3316,15856.0,3,2.0,2.0,50.0,1,74,1,0,0,0,1,0,1.0,16.0,0,1
3317,48959.0,5,2.0,2.0,42.0,2,162,1,0,0,0,1,0,1.0,18.0,0,1
3318,48959.0,4,1.0,1.0,42.0,2,47,1,0,0,0,1,0,1.0,19.0,0,1
3319,33086.0,6,3.0,4.0,107.0,2,195,1,0,0,0,1,0,2.0,18.0,0,1
3320,33086.0,4,2.0,2.0,244.0,4,27,1,0,0,0,1,0,2.0,8.0,0,1
3321,25345.0,2,1.0,1.0,43.0,1,98,1,0,0,0,1,0,1.0,18.0,0,1
3322,48959.0,3,2.0,2.0,70.0,2,11,1,0,0,0,1,0,1.5,18.0,1,0
3323,3906.0,8,3.0,4.0,65.0,1,0,1,0,0,0,1,0,1.0,8.0,1,0
3324,25345.0,6,2.0,4.0,74.0,4,52,1,0,0,0,1,0,1.5,19.0,0,1
3325,25345.0,5,2.0,3.0,64.0,2,153,1,0,0,0,1,0,1.0,19.0,0,1
3326,3780.0,6,2.0,3.0,40.0,3,112,1,0,0,0,1,0,1.0,17.0,1,0
3327,165084.0,4,1.0,1.0,50.0,2,87,1,0,0,0,1,0,1.0,16.0,0,1
3328,15856.0,5,2.0,3.0,75.0,4,11,1,0,0,0,1,0,2.0,20.0,1,0
3329,23411.0,4,1.0,1.0,30.0,2,85,1,0,0,0,1,0,1.0,12.0,1,0
3330,1918.0,4,1.0,1.0,43.0,2,17,1,0,0,0,1,0,1.0,19.0,1,0
3331,5894.0,3,1.0,1.0,18.0,365,76,1,0,0,0,1,0,1.0,8.0,1,0
3332,165084.0,6,1.0,1.0,128.0,2,149,1,0,0,0,1,0,1.5,18.0,0,1
3333,25345.0,3,1.0,3.0,77.0,2,22,1,0,0,0,1,0,1.0,20.0,0,1
3334,48959.0,2,1.0,1.0,28.0,2,127,1,0,0,0,1,0,1.0,18.0,0,1
3335,28598.0,4,1.0,1.0,99.0,1,3,1,0,0,0,1,0,1.0,18.0,1,0
3336,25392.0,4,1.0,3.0,30.0,1,3,1,0,0,0,1,0,1.0,16.0,1,0
3337,22164.0,4,2.0,2.0,69.0,3,5,1,0,0,0,1,0,1.0,17.0,1,0
3338,25345.0,6,2.0,4.0,76.0,4,42,1,0,0,0,1,0,1.5,20.0,1,0
3339,33086.0,4,1.0,2.0,80.0,1,13,1,0,0,0,1,0,1.5,18.0,1,0
3340,165084.0,16,4.0,20.0,190.0,1,0,0,0,1,0,1,0,1.0,4.0,1,0
3341,16742.0,2,1.0,2.0,30.0,9,0,0,0,0,1,0,1,2.0,12.0,1,0
3342,15856.0,5,2.0,2.0,44.0,2,49,1,0,0,0,1,0,1.0,7.0,1,0
3343,25345.0,4,1.0,1.0,107.0,1,3,1,0,0,0,1,0,1.0,17.0,1,0
3344,25345.0,4,1.0,1.0,115.0,1,0,1,0,0,0,1,0,1.0,17.0,1,0
3345,25345.0,6,2.0,2.0,156.0,1,3,1,0,0,0,1,0,2.0,16.0,1,0
3346,12424.0,4,1.0,4.0,51.0,2,76,1,0,0,0,1,0,1.0,20.0,0,1
3347,25345.0,4,1.0,1.0,156.0,1,2,1,0,0,0,1,0,1.0,6.0,1,0
3348,16742.0,4,1.0,3.0,32.0,1,191,1,0,0,0,1,0,1.5,17.0,1,0
3349,2457.0,2,1.0,1.0,38.0,2,30,1,0,0,0,1,0,1.0,17.0,1,0
3350,23411.0,4,1.0,2.0,40.0,2,45,1,0,0,0,1,0,1.0,15.0,0,1
3351,32190.0,3,1.0,2.0,70.0,2,71,1,0,0,0,1,0,1.0,19.0,0,1
3352,68915.0,2,1.0,1.0,50.0,1,8,1,0,0,0,1,0,1.0,14.0,0,1
3353,16742.0,4,1.0,3.0,32.0,1,173,1,0,0,0,1,0,1.0,17.0,1,0
3354,48959.0,2,1.0,1.0,25.0,1,22,0,0,1,0,0,1,1.0,19.0,1,0
3355,3780.0,2,1.0,1.0,30.0,2,21,1,0,0,0,1,0,1.0,19.0,1,0
3356,68915.0,6,2.0,6.0,99.0,1,12,1,0,0,0,1,0,1.5,18.0,0,1
3357,25392.0,4,1.0,2.0,55.0,2,33,1,0,0,0,1,0,1.0,14.0,1,0
3358,28598.0,4,1.0,1.0,86.0,1,173,1,0,0,0,1,0,1.0,20.0,0,1
3359,165084.0,16,2.0,8.0,89.0,1,2,1,0,0,0,1,0,1.0,5.0,1,0
3360,48959.0,4,2.0,4.0,43.0,1,22,1,0,0,0,1,0,1.0,12.0,1,0
3361,48959.0,4,1.0,2.0,50.0,3,17,1,0,0,0,1,0,1.0,17.0,1,0
3362,25345.0,4,2.0,3.0,40.0,2,49,1,0,0,0,1,0,1.0,19.0,1,0
3363,68915.0,4,2.0,3.0,70.0,2,1,1,0,0,0,1,0,1.0,15.0,1,0
3364,10257.0,4,2.0,3.0,50.0,2,1,1,0,0,0,1,0,1.0,15.0,1,0
3365,68915.0,6,2.0,3.0,60.0,2,9,1,0,0,0,1,0,1.0,18.0,0,1
3366,80939.0,3,1.0,2.0,25.0,2,5,1,0,0,0,1,0,1.0,15.0,1,0
3367,80939.0,2,1.0,1.0,27.0,2,132,1,0,0,0,1,0,1.0,18.0,1,0
3368,10257.0,2,1.0,1.0,25.0,2,0,0,0,1,0,0,1,1.5,17.0,1,0
3369,80939.0,4,1.0,2.0,31.0,1,126,1,0,0,0,1,0,1.0,16.0,0,1
3370,10257.0,4,1.0,1.0,40.0,2,0,1,0,0,0,1,0,1.0,10.0,1,0
3371,3906.0,2,1.0,1.0,40.0,3,62,1,0,0,0,1,0,3.0,17.0,0,1
3372,38531.0,9,5.0,7.0,77.0,2,33,1,0,0,0,1,0,2.0,13.0,0,1
3373,68915.0,4,1.0,1.0,63.0,1,19,1,0,0,0,1,0,1.0,13.0,1,0
3374,80939.0,4,1.0,2.0,68.0,1,236,1,0,0,0,1,0,1.0,19.0,1,0
3375,80939.0,4,1.0,2.0,97.0,1,67,1,0,0,0,1,0,1.5,19.0,1,0
3376,165084.0,4,1.0,2.0,165.0,2,0,1,0,0,0,1,0,1.0,20.0,1,0
3377,33086.0,3,1.0,1.0,50.0,2,94,1,0,0,0,1,0,1.0,8.0,1,0
3378,25392.0,4,1.0,3.0,60.0,2,58,1,0,0,0,1,0,1.0,19.0,0,1
3379,28598.0,5,1.0,2.0,48.0,1,1,1,0,0,0,1,0,1.0,10.0,1,0
3380,80939.0,3,1.0,3.0,55.0,2,41,1,0,0,0,1,0,1.0,14.0,0,1
3381,10552.0,7,2.0,4.0,80.0,1,2,1,0,0,0,1,0,1.0,17.0,1,0
3382,10257.0,4,1.0,2.0,38.0,2,18,1,0,0,0,1,0,1.0,17.0,1,0
3383,80939.0,2,1.0,1.0,67.0,1,188,1,0,0,0,1,0,1.0,18.0,1,0
3384,10552.0,4,2.0,3.0,24.0,2,20,1,0,0,0,1,0,1.0,20.0,0,1
3385,23411.0,2,1.0,1.0,24.0,3,115,1,0,0,0,1,0,1.0,18.0,0,1
3386,25392.0,6,2.0,4.0,67.0,1,64,1,0,0,0,1,0,1.0,20.0,1,0
3387,48959.0,1,1.0,1.0,40.0,7,8,0,0,1,0,0,1,1.0,17.0,1,0
3388,32190.0,4,1.0,2.0,50.0,3,27,1,0,0,0,1,0,1.0,19.0,1,0
3389,80939.0,2,1.0,1.0,70.0,2,4,1,0,0,0,1,0,1.0,17.0,0,1
3390,22164.0,5,2.0,2.0,84.0,1,137,1,0,0,0,1,0,1.0,10.0,0,1
3391,2011.0,6,2.0,3.0,48.0,2,53,1,0,0,0,1,0,1.0,20.0,0,1
3392,165084.0,4,1.0,2.0,39.0,1,293,1,0,0,0,1,0,1.0,18.0,0,1
3393,38531.0,4,1.0,1.0,39.0,2,13,1,0,0,0,1,0,1.5,19.0,1,0
3394,8220.0,3,1.0,2.0,35.0,3,6,1,0,0,0,1,0,1.0,15.0,1,0
3395,68915.0,3,2.0,2.0,40.0,1,0,1,0,0,0,1,0,1.0,14.0,1,0
3396,23411.0,3,2.0,2.0,25.0,3,5,0,0,1,0,0,1,1.5,20.0,1,0
3397,8220.0,6,2.0,2.0,35.0,2,44,1,0,0,0,1,0,1.5,19.0,0,1
3398,48959.0,6,1.0,3.0,70.0,2,3,1,0,0,0,1,0,2.0,18.0,1,0
3399,68915.0,5,2.0,4.0,90.0,1,6,1,0,0,0,1,0,1.0,18.0,0,1
3400,165084.0,4,2.0,2.0,27.0,2,92,1,0,0,0,1,0,1.0,19.0,1,0
3401,165084.0,4,2.0,2.0,28.0,2,83,1,0,0,0,1,0,1.0,19.0,1,0
3402,32190.0,4,1.0,1.0,175.0,1,121,1,0,0,0,1,0,1.0,16.0,1,0
3403,15856.0,2,1.0,1.0,24.0,5,13,1,0,0,0,1,0,1.0,18.0,0,1
3404,80939.0,7,4.0,4.0,144.0,2,61,1,0,0,0,1,0,2.0,19.0,0,1
3405,25392.0,5,2.0,2.0,70.0,3,31,1,0,0,0,1,0,2.0,18.0,1,0
3406,165084.0,4,2.0,2.0,92.0,1,58,1,0,0,0,1,0,1.0,20.0,1,0
3407,1035.0,5,2.0,2.0,24.0,2,27,1,0,0,0,1,0,1.0,18.0,0,1
3408,1918.0,4,2.0,3.0,36.0,2,70,1,0,0,0,1,0,1.0,18.0,1,0
3409,2683.0,6,3.0,3.0,70.0,4,2,1,0,0,0,1,0,2.0,20.0,1,0
3410,10103.0,5,2.0,3.0,75.0,1,2,1,0,0,0,1,0,1.0,19.0,1,0
3411,15856.0,6,2.0,4.0,45.0,2,15,1,0,0,0,1,0,1.5,20.0,0,1
3412,680.0,2,2.0,2.0,39.0,7,15,1,0,0,0,1,0,1.0,18.0,1,0
3413,8622.0,2,1.0,1.0,53.0,3,76,1,0,0,0,1,0,1.0,15.0,1,0
3414,3508.0,2,1.0,2.0,18.0,3,37,1,0,0,0,1,0,1.5,12.0,1,0
3415,15856.0,4,1.0,1.0,36.0,1,164,1,0,0,0,1,0,1.5,20.0,1,0
3416,38531.0,4,1.0,2.0,44.0,1,196,1,0,0,0,1,0,1.0,19.0,0,1
3417,38531.0,3,1.0,1.0,36.0,2,20,1,0,0,0,1,0,1.0,14.0,1,0
