,id,host_is_superhost,neighbourhood_cleansed,accommodates,bedrooms,beds,price,minimum_nights,number_of_reviews,Home or apt,Hotel room,Private room,Shared room,Private Bath,Shared Bath,bathrooms_number,amenities
8426,49579028,f,ΠΕΤΡΑΛΩΝΑ,2,1.0,1.0,39.0,2,9,1,0,0,0,1,0,1.0,13.0
8427,49579554,f,ΖΑΠΠΕΙΟ,4,1.0,1.0,72.0,2,9,1,0,0,0,1,0,1.0,15.0
8428,49582599,f,ΠΑΓΚΡΑΤΙ,3,1.0,2.0,35.0,1,11,1,0,0,0,1,0,1.0,13.0
8429,49583782,t,ΑΜΠΕΛΟΚΗΠΟΙ,2,1.0,1.0,56.0,3,0,1,0,0,0,1,0,1.0,19.0
8430,49587878,t,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,1.0,35.0,2,8,1,0,0,0,1,0,1.0,15.0
8431,49601257,f,ΖΑΠΠΕΙΟ,2,1.0,1.0,50.0,2,28,1,0,0,0,1,0,1.0,15.0
8432,49606092,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,45.0,1,1,1,0,0,0,1,0,1.0,8.0
8433,49607979,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,3.0,146.0,1,27,1,0,0,0,1,0,1.5,20.0
8434,49623769,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,6,2.0,4.0,35.0,1,1,1,0,0,0,1,0,1.0,19.0
8435,49625141,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,57.0,1,15,1,0,0,0,1,0,1.0,16.0
8436,49627926,t,ΚΟΛΩΝΑΚΙ,3,1.0,2.0,40.0,2,13,1,0,0,0,1,0,1.0,20.0
8437,49631372,f,ΕΛΛΗΝΟΡΩΣΩΝ,5,2.0,2.0,109.0,2,10,1,0,0,0,1,0,2.0,17.0
8438,49645676,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2,1.0,1.0,55.0,4,3,1,0,0,0,1,0,1.5,18.0
8439,49663183,t,ΝΕΟΣ ΚΟΣΜΟΣ,4,2.0,2.0,180.0,4,15,1,0,0,0,1,0,2.0,17.0
8440,49665712,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,16,10.0,16.0,331.0,2,1,1,0,0,0,1,0,4.5,15.0
8441,49671469,t,ΠΑΤΗΣΙΑ,3,1.0,3.0,53.0,1,11,1,0,0,0,1,0,1.5,14.0
8442,49671738,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,29.0,1,28,1,0,0,0,1,0,1.0,16.0
8443,49672927,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2,1.0,1.0,18.0,1,3,0,0,1,0,0,1,0.0,17.0
8444,49691113,t,ΝΕΟΣ ΚΟΣΜΟΣ,5,2.0,4.0,42.0,2,1,1,0,0,0,1,0,1.0,16.0
8445,49695472,f,ΑΜΠΕΛΟΚΗΠΟΙ,2,1.0,0.0,60.0,7,0,1,0,0,0,1,0,1.0,9.0
8446,49696244,f,ΠΑΓΚΡΑΤΙ,4,2.0,3.0,70.0,3,1,1,0,0,0,1,0,1.0,15.0
8447,49697521,f,ΖΑΠΠΕΙΟ,6,2.0,3.0,86.0,2,14,1,0,0,0,1,0,1.0,16.0
8448,49702078,t,ΓΟΥΔΙ,3,1.0,1.0,60.0,2,0,1,0,0,0,1,0,1.5,15.0
8449,49703920,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,2.0,36.0,2,8,1,0,0,0,1,0,1.0,12.0
8450,49704703,f,ΠΕΔΙΟ ΑΡΕΩΣ,6,3.0,4.0,250.0,2,2,1,0,0,0,1,0,2.0,15.0
8451,49705564,f,ΝΙΡΒΑΝΑ,2,1.0,1.0,40.0,5,3,1,0,0,0,1,0,1.0,13.0
8452,49706573,f,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,70.0,4,0,1,0,0,0,1,0,1.0,12.0
8453,49706577,f,ΝΕΑ ΚΥΨΕΛΗ,4,2.0,2.0,42.0,3,1,1,0,0,0,1,0,1.0,19.0
8455,49721641,t,ΣΤΑΔΙΟ,2,1.0,1.0,29.0,2,25,1,0,0,0,1,0,1.0,7.0
8456,49722558,f,ΖΑΠΠΕΙΟ,6,2.0,2.0,86.0,2,17,1,0,0,0,1,0,1.0,16.0
8457,49723142,f,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,20.0,3,0,0,0,1,0,0,1,1.0,12.0
8458,49726566,f,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,27.0,2,16,1,0,0,0,1,0,1.0,10.0
8459,49727952,t,ΛΥΚΑΒΗΤΤΟΣ,3,1.0,2.0,48.0,3,14,1,0,0,0,1,0,1.5,18.0
8460,49733208,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,2.0,100.0,2,11,1,0,0,0,1,0,1.5,16.0
8461,49744525,f,ΖΑΠΠΕΙΟ,4,1.0,1.0,64.0,2,12,1,0,0,0,1,0,1.0,16.0
8462,49745878,f,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,3,1.0,1.0,43.0,1,4,1,0,0,0,1,0,1.0,17.0
8463,49747414,t,ΛΥΚΑΒΗΤΤΟΣ,2,1.0,1.0,51.0,3,26,1,0,0,0,1,0,1.0,18.0
8464,49761337,t,ΝΕΟΣ ΚΟΣΜΟΣ,5,1.0,3.0,47.0,1,2,1,0,0,0,1,0,1.0,18.0
8465,49762094,t,ΝΕΟΣ ΚΟΣΜΟΣ,6,2.0,3.0,56.0,2,15,1,0,0,0,1,0,1.0,19.0
8466,49763804,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,5,2.0,3.0,61.0,1,12,1,0,0,0,1,0,1.0,17.0
8467,49763910,f,ΚΕΡΑΜΕΙΚΟΣ,5,2.0,3.0,77.0,2,22,1,0,0,0,1,0,1.0,17.0
8468,49765076,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3,1.0,1.0,40.0,2,0,1,0,0,0,1,0,1.0,14.0
8469,49765408,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2,1.0,1.0,113.0,1,1,0,0,1,0,1,0,1.0,11.0
8470,49765750,f,ΑΚΡΟΠΟΛΗ,3,1.0,2.0,102.0,1,0,0,0,1,0,1,0,1.0,14.0
8471,49765926,f,ΑΚΡΟΠΟΛΗ,4,1.0,2.0,137.0,1,0,0,0,1,0,1,0,1.0,14.0
8472,49766458,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,2.0,108.0,1,0,0,0,1,0,1,0,1.0,14.0
8473,49766555,f,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,4,1.0,0.0,45.0,5,0,1,0,0,0,1,0,1.5,15.0
8474,49766627,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,2.0,157.0,1,0,0,0,1,0,0,1,1.0,14.0
8476,49769828,f,ΖΑΠΠΕΙΟ,4,1.0,1.0,75.0,2,14,1,0,0,0,1,0,1.0,15.0
8477,49781367,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2,1.0,1.0,36.0,2,2,1,0,0,0,1,0,1.0,14.0
8478,49782166,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,59.0,2,14,1,0,0,0,1,0,1.0,19.0
8479,49782326,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,50.0,2,27,1,0,0,0,1,0,1.0,19.0
8480,49783289,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2,1.0,1.0,23.0,1,11,1,0,0,0,1,0,1.0,14.0
8481,49788419,f,ΑΝΩ ΠΑΤΗΣΙΑ,4,1.0,3.0,40.0,1,11,1,0,0,0,1,0,1.0,15.0
8482,49789513,t,ΝΕΟΣ ΚΟΣΜΟΣ,2,1.0,1.0,40.0,2,7,1,0,0,0,1,0,1.0,16.0
8483,49789866,t,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,3.0,39.0,2,2,1,0,0,0,1,0,1.0,16.0
8484,49790013,t,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,3.0,40.0,2,5,1,0,0,0,1,0,1.0,14.0
8485,49790343,t,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,3.0,41.0,2,1,1,0,0,0,1,0,1.0,16.0
8486,49790624,t,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,3.0,41.0,2,7,1,0,0,0,1,0,1.0,17.0
8487,49793848,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2,1.0,1.0,35.0,1,28,1,0,0,0,1,0,1.0,17.0
8488,49808687,f,ΖΑΠΠΕΙΟ,4,1.0,1.0,56.0,2,19,1,0,0,0,1,0,1.0,16.0
8489,49811010,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,7,2.0,4.0,130.0,1,2,1,0,0,0,1,0,1.0,14.0
8490,49811087,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,83.0,2,1,1,0,0,0,1,0,1.0,16.0
8491,49811554,f,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,3,1.0,2.0,22.0,2,15,1,0,0,0,1,0,1.0,12.0
8492,49814563,t,ΠΕΤΡΑΛΩΝΑ,3,1.0,2.0,10.0,1,1,1,0,0,0,1,0,1.0,12.0
8493,49820046,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,45.0,1,4,1,0,0,0,1,0,1.0,13.0
8494,49824692,f,ΒΟΤΑΝΙΚΟΣ,3,1.0,2.0,36.0,3,7,1,0,0,0,1,0,1.0,17.0
8495,49832701,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,5,2.0,3.0,107.0,2,1,1,0,0,0,1,0,1.5,13.0
8496,49834666,t,ΙΛΙΣΙΑ,2,1.0,1.0,67.0,1,12,1,0,0,0,1,0,1.0,15.0
8497,49835488,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,7,3.0,5.0,125.0,2,7,1,0,0,0,1,0,2.5,17.0
8498,49837239,t,ΑΚΡΟΠΟΛΗ,4,1.0,1.0,90.0,1,0,1,0,0,0,1,0,1.0,17.0
8499,49837573,f,ΑΝΩ ΚΥΨΕΛΗ,2,1.0,0.0,40.0,1,1,1,0,0,0,1,0,1.5,19.0
8500,49842643,f,ΚΕΡΑΜΕΙΚΟΣ,3,1.0,2.0,50.0,3,7,1,0,0,0,1,0,1.0,18.0
8501,49844303,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,60.0,1,15,1,0,0,0,1,0,1.0,15.0
8502,49844356,f,ΝΕΟΣ ΚΟΣΜΟΣ,6,2.0,2.0,51.0,2,9,1,0,0,0,1,0,1.0,12.0
8503,49852654,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,5,2.0,2.0,45.0,2,7,1,0,0,0,1,0,1.0,16.0
8504,49855628,f,ΚΕΡΑΜΕΙΚΟΣ,6,2.0,6.0,90.0,3,5,1,0,0,0,1,0,1.5,19.0
8505,49855860,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,98.0,2,34,1,0,0,0,1,0,1.0,15.0
8506,49857303,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,3,1.0,1.0,37.0,3,4,1,0,0,0,1,0,1.0,13.0
8507,49857999,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,7,4.0,5.0,74.0,2,6,1,0,0,0,1,0,1.0,18.0
8508,49866696,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,25.0,1,7,0,0,1,0,1,0,1.0,13.0
8509,49867869,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,25.0,2,7,0,0,1,0,1,0,1.0,13.0
8510,49869546,f,ΑΜΠΕΛΟΚΗΠΟΙ,4,1.0,3.0,41.0,3,3,1,0,0,0,1,0,1.0,14.0
8511,49870230,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,2.0,79.0,1,14,1,0,0,0,1,0,1.0,16.0
8513,49891942,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,2.0,52.0,2,12,1,0,0,0,1,0,1.0,16.0
8514,49894196,t,ΝΕΟΣ ΚΟΣΜΟΣ,4,2.0,0.0,90.0,2,1,1,0,0,0,1,0,2.5,20.0
8515,49894934,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,155.0,2,2,1,0,0,0,1,0,1.0,9.0
8516,49895015,f,ΠΕΤΡΑΛΩΝΑ,4,2.0,2.0,60.0,3,11,1,0,0,0,1,0,1.0,10.0
8517,49895674,f,ΚΥΨΕΛΗ,1,1.0,1.0,30.0,2,2,0,0,1,0,0,1,1.0,12.0
8518,49896262,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,6,1.0,1.0,189.0,2,1,1,0,0,0,1,0,1.0,9.0
8519,49896379,t,ΑΜΠΕΛΟΚΗΠΟΙ,5,2.0,3.0,94.0,1,27,1,0,0,0,1,0,1.0,18.0
8520,49897943,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,2.0,188.0,2,0,1,0,0,0,1,0,2.0,16.0
8521,49899316,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,2,1.0,2.0,55.0,3,0,0,0,1,0,0,1,1.0,12.0
8522,49900278,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,25.0,1,7,0,0,1,0,1,0,1.0,13.0
8523,49900551,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,26.0,2,11,0,0,1,0,1,0,1.0,13.0
8524,49900734,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,29.0,2,10,0,0,1,0,1,0,1.0,13.0
8525,49901381,f,ΓΟΥΔΙ,6,2.0,4.0,52.0,2,8,1,0,0,0,1,0,1.0,15.0
8526,49903568,f,ΑΜΠΕΛΟΚΗΠΟΙ,4,1.0,1.0,60.0,2,4,1,0,0,0,1,0,1.0,14.0
8527,49920005,f,ΚΟΛΩΝΑΚΙ,6,2.0,3.0,111.0,2,3,1,0,0,0,1,0,1.0,14.0
8528,49920368,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,2.0,54.0,1,30,1,0,0,0,1,0,1.0,18.0
8529,49921539,f,ΝΕΟΣ ΚΟΣΜΟΣ,7,2.0,3.0,54.0,2,0,1,0,0,0,1,0,1.5,14.0
8530,49928513,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,64.0,2,2,1,0,0,0,1,0,1.5,14.0
8532,49937989,f,ΖΑΠΠΕΙΟ,4,1.0,1.0,64.0,2,11,1,0,0,0,1,0,1.0,16.0
8533,49939233,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,92.0,1,15,1,0,0,0,1,0,1.0,19.0
8534,49941801,t,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,7,2.0,5.0,90.0,1,38,1,0,0,0,1,0,1.0,19.0
8535,49941946,t,ΠΑΓΚΡΑΤΙ,4,1.0,2.0,49.0,1,4,1,0,0,0,1,0,1.0,16.0
8536,49943739,t,ΠΑΓΚΡΑΤΙ,4,2.0,2.0,65.0,1,4,1,0,0,0,1,0,1.0,16.0
8537,49953059,t,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3,1.0,1.0,805.0,2,13,1,0,0,0,1,0,1.0,12.0
8538,49955363,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,63.0,1,25,1,0,0,0,1,0,1.0,16.0
8539,49963816,f,ΓΟΥΒΑ,2,1.0,2.0,44.0,3,9,1,0,0,0,1,0,1.5,10.0
8540,49964619,f,ΑΜΠΕΛΟΚΗΠΟΙ,3,1.0,1.0,38.0,3,8,1,0,0,0,1,0,1.0,13.0
8541,49977832,f,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,8,2.0,2.0,86.0,2,11,1,0,0,0,1,0,1.5,18.0
8542,49980510,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,6,2.0,2.0,89.0,1,9,1,0,0,0,1,0,1.0,17.0
8543,49980611,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,49.0,1,31,1,0,0,0,1,0,1.5,14.0
8544,49981079,t,ΠΑΓΚΡΑΤΙ,5,2.0,3.0,41.0,3,17,1,0,0,0,1,0,1.0,14.0
8545,49982681,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,2.0,40.0,2,2,1,0,0,0,1,0,1.0,11.0
8546,49982908,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,37.0,2,2,1,0,0,0,1,0,1.0,11.0
8547,49983206,f,ΝΕΟΣ ΚΟΣΜΟΣ,5,2.0,4.0,60.0,3,2,1,0,0,0,1,0,1.0,12.0
8548,49992239,t,ΓΚΥΖΗ,2,1.0,1.0,38.0,3,9,1,0,0,0,1,0,1.0,19.0
8549,49999598,t,ΝΕΟΣ ΚΟΣΜΟΣ,5,2.0,3.0,53.0,2,1,1,0,0,0,1,0,1.0,18.0
8551,50010098,t,ΚΥΨΕΛΗ,3,1.0,2.0,30.0,2,11,1,0,0,0,1,0,1.0,16.0
8552,50013269,t,ΠΕΔΙΟ ΑΡΕΩΣ,2,1.0,1.0,36.0,1,30,1,0,0,0,1,0,1.0,13.0
8553,50015676,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,1.0,35.0,4,11,1,0,0,0,1,0,1.0,16.0
8554,50016276,t,ΙΛΙΣΙΑ,2,1.0,0.0,33.0,1,27,1,0,0,0,1,0,1.5,13.0
8555,50016529,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,2.0,96.0,2,18,1,0,0,0,1,0,2.0,15.0
8556,50016748,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,59.0,2,18,1,0,0,0,1,0,1.0,14.0
8557,50016972,f,ΓΚΑΖΙ,3,1.0,0.0,30.0,30,0,1,0,0,0,1,0,1.0,0.0
8558,50017463,f,ΠΑΓΚΡΑΤΙ,2,1.0,1.0,35.0,4,11,1,0,0,0,1,0,1.0,18.0
8559,50039228,f,ΝΕΟΣ ΚΟΣΜΟΣ,5,2.0,3.0,55.0,2,4,1,0,0,0,1,0,1.0,13.0
8560,50039256,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,2.0,2.0,60.0,2,2,1,0,0,0,1,0,1.0,15.0
8561,50040384,f,ΖΑΠΠΕΙΟ,4,1.0,1.0,70.0,2,21,1,0,0,0,1,0,1.0,15.0
8562,50041271,f,ΚΟΛΩΝΑΚΙ,4,1.0,0.0,45.0,1,5,1,0,0,0,1,0,1.0,14.0
8563,50043558,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,2.0,2.0,47.0,1,15,1,0,0,0,1,0,2.0,17.0
8564,50045535,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,2.0,2.0,47.0,2,7,1,0,0,0,1,0,2.0,14.0
8565,50049095,f,ΝΕΟΣ ΚΟΣΜΟΣ,4,1.0,1.0,49.0,2,2,1,0,0,0,1,0,1.0,12.0
8566,50049716,f,ΑΜΠΕΛΟΚΗΠΟΙ,3,1.0,2.0,33.0,2,4,1,0,0,0,1,0,1.0,19.0
8567,50059103,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3,1.0,1.0,38.0,2,6,1,0,0,0,1,0,1.0,13.0
8568,50059800,f,ΝΙΡΒΑΝΑ,5,2.0,2.0,85.0,3,0,1,0,0,0,1,0,1.0,10.0
8569,50060215,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,16,12.0,21.0,284.0,2,3,1,0,0,0,1,0,6.0,12.0
8570,50061779,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,5,2.0,2.0,45.0,2,5,1,0,0,0,1,0,1.5,18.0
8571,50075897,f,ΚΕΡΑΜΕΙΚΟΣ,2,1.0,2.0,60.0,4,0,1,0,0,0,1,0,1.0,14.0
8573,50083576,f,ΑΜΠΕΛΟΚΗΠΟΙ,4,1.0,0.0,33.0,1,11,1,0,0,0,1,0,1.0,9.0
8574,50089055,f,ΚΟΛΩΝΟΣ,4,2.0,2.0,41.0,3,1,1,0,0,0,1,0,1.5,16.0
8575,50093206,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,3,1.0,1.0,33.0,2,9,1,0,0,0,1,0,1.0,11.0
8576,50093617,f,ΠΕΤΡΑΛΩΝΑ,5,2.0,2.0,85.0,1,2,1,0,0,0,1,0,1.0,17.0
8577,50097909,t,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2,1.0,1.0,28.0,1,30,1,0,0,0,1,0,1.0,15.0
8578,50098308,f,ΛΥΚΑΒΗΤΤΟΣ,2,1.0,1.0,48.0,1,2,1,0,0,0,1,0,1.0,8.0
8579,50100680,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,58.0,2,37,1,0,0,0,1,0,1.0,17.0
8580,50100960,f,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,4,2.0,2.0,39.0,2,6,1,0,0,0,1,0,1.5,15.0
8581,50103315,t,ΘΗΣΕΙΟ,4,1.0,3.0,39.0,2,19,1,0,0,0,1,0,1.0,17.0
8582,50103803,t,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,4,1.0,2.0,46.0,2,24,1,0,0,0,1,0,1.0,15.0
8583,50105592,t,ΓΟΥΒΑ,4,2.0,2.0,29.0,1,9,1,0,0,0,1,0,1.0,15.0
8584,50109851,f,ΠΑΓΚΡΑΤΙ,4,1.0,1.0,42.0,2,6,1,0,0,0,1,0,1.0,17.0
8585,50110653,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,1,1.0,1.0,23.0,2,0,0,0,1,0,0,1,1.0,3.0
8586,50112256,t,ΙΛΙΣΙΑ,2,1.0,1.0,33.0,1,26,1,0,0,0,1,0,1.0,13.0
8587,50112372,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,200.0,1,0,0,0,1,0,1,0,1.0,12.0
8588,50115184,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,85.0,1,0,1,0,0,0,1,0,1.0,14.0
8589,50122501,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,125.0,1,2,1,0,0,0,1,0,1.0,14.0
8590,50122636,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,1.0,2.0,115.0,1,0,1,0,0,0,1,0,1.0,17.0
8591,50123026,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,90.0,1,0,1,0,0,0,1,0,1.0,14.0
8592,50123307,t,ΖΑΠΠΕΙΟ,2,1.0,1.0,85.0,1,0,1,0,0,0,1,0,1.0,14.0
8593,50123524,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,2.0,125.0,1,0,1,0,0,0,1,0,2.0,14.0
8594,50124602,f,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4,1.0,1.0,45.0,2,9,1,0,0,0,1,0,1.0,14.0
8595,50125762,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4,2.0,2.0,66.0,1,28,1,0,0,0,1,0,2.0,19.0
8596,50126353,f,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2,1.0,1.0,21.0,2,16,0,0,1,0,0,1,1.0,17.0
8597,50126955,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,50.0,1,47,1,0,0,0,1,0,1.0,15.0
8598,50127397,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,2.0,55.0,2,0,1,0,0,0,1,0,1.0,14.0
8599,50128081,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,59.0,1,15,1,0,0,0,1,0,1.0,15.0
8600,50128345,t,ΘΗΣΕΙΟ,2,1.0,0.0,45.0,2,26,1,0,0,0,1,0,1.0,13.0
8601,50130327,t,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,45.0,1,16,1,0,0,0,1,0,1.0,11.0
8602,50131334,f,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,2,1.0,0.0,33.0,1,1,1,0,0,0,1,0,1.0,17.0
8603,50132018,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,6,3.0,3.0,90.0,1,32,1,0,0,0,1,0,2.0,17.0
8604,50133966,f,ΘΗΣΕΙΟ,5,2.0,3.0,90.0,1,4,1,0,0,0,1,0,1.5,18.0
8605,50135299,t,ΠΑΓΚΡΑΤΙ,3,1.0,2.0,28.0,2,8,1,0,0,0,1,0,1.5,15.0
8606,50141259,f,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2,1.0,1.0,43.0,2,37,1,0,0,0,1,0,1.0,16.0
